:START_ID(Owner),:END_ID(Property),:TYPE,ownershipType,ownershipPercentage:float,startDate,endDate,acquisitionPrice:long,isCurrent:boolean,originalJointId,sourceSystem
ENT_004539,1086 0 58,OWNS,PRIMARY,100.0,2015-06-05,,1,True,,ASSESSOR
ENT_011020,1086 0 59,OWNS,PRIMARY,100.0,2012-08-10,,391500,True,,ASSESSOR
ENT_002303,1086 0 6,OWNS,PRIMARY,100.0,2012-10-12,,195000,True,,ASSESSOR
ENT_003952,1086 0 60,OWNS,PRIMARY,100.0,2023-05-05,,850000,True,,ASSESSOR
ENT_009909,1086 0 61,OWNS,PRIMARY,100.0,1979-08-09,,0,True,,ASSESSOR
ENT_000160,1086 0 62,OWNS,PRIMARY,100.0,2001-11-01,,310000,True,,ASSESSOR
ENT_002220,1086 0 63,OWNS,PRIMARY,100.0,2023-05-15,,870000,True,,ASSESSOR
ENT_002086,1086 0 64,OWNS,PRIMARY,100.0,2005-09-30,,500000,True,,ASSESSOR
ENT_006938,1086 0 65,OWNS,PRIMARY,100.0,2008-12-29,,100,True,,ASSESSOR
ENT_005040,1086 0 66,OWNS,PRIMARY,100.0,2022-05-05,,750000,True,,ASSESSOR
ENT_000391,1086 0 67,OWNS,PRIMARY,100.0,2021-08-19,,100,True,,ASSESSOR
ENT_000870,1086 0 68,OWNS,PRIMARY,100.0,1997-10-22,,210000,True,,ASSESSOR
ENT_009253,1086 0 69,OWNS,PRIMARY,100.0,2016-08-25,,10,True,,ASSESSOR
ENT_007934,1086 0 70,OWNS,PRIMARY,100.0,2017-09-22,,539000,True,,ASSESSOR
ENT_004739,1086 0 71,OWNS,PRIMARY,100.0,1995-10-25,,1,True,,ASSESSOR
ENT_004716,1086 0 72,OWNS,PRIMARY,100.0,2011-03-31,,0,True,,ASSESSOR
ENT_010299,1086 0 73,OWNS,PRIMARY,100.0,1982-01-14,,0,True,,ASSESSOR
ENT_009918,1086 0 75,OWNS,PRIMARY,100.0,2017-07-27,,565000,True,,ASSESSOR
ENT_010194,1086 0 77,OWNS,PRIMARY,100.0,2023-09-15,,4000000,True,,ASSESSOR
ENT_010194,1086 0 78,OWNS,PRIMARY,100.0,2023-09-15,,4000000,True,,ASSESSOR
ENT_002863,1086 0 7A,OWNS,PRIMARY,100.0,2022-08-12,,10,True,,ASSESSOR
ENT_008972,1086 0 7B,OWNS,PRIMARY,100.0,2013-04-24,,100,True,,ASSESSOR
ENT_001598,1086 0 8A,OWNS,PRIMARY,100.0,2004-05-18,,380000,True,,ASSESSOR
ENT_006997,1086 0 9,OWNS,PRIMARY,100.0,1996-04-30,,120000,True,,ASSESSOR
ENT_010571,1087 0 1,OWNS,PRIMARY,100.0,1998-05-29,,165000,True,,ASSESSOR
ENT_001633,1087 0 10,OWNS,PRIMARY,100.0,2017-09-01,,1,True,,ASSESSOR
ENT_006481,1087 0 100,OWNS,PRIMARY,100.0,2023-12-22,,1,True,,ASSESSOR
ENT_008925,1087 0 101,OWNS,PRIMARY,100.0,2022-05-31,,800000,True,,ASSESSOR
ENT_007429,1087 0 102,OWNS,PRIMARY,100.0,2018-11-30,,100,True,,ASSESSOR
ENT_004599,1087 0 103,OWNS,PRIMARY,100.0,2018-05-11,,1,True,,ASSESSOR
ENT_006907,1087 0 104,OWNS,PRIMARY,100.0,2024-06-18,,100,True,,ASSESSOR
ENT_010075,1087 0 105,OWNS,PRIMARY,100.0,2005-02-07,,545000,True,,ASSESSOR
ENT_010597,1087 0 106,OWNS,PRIMARY,100.0,2024-07-12,,1,True,,ASSESSOR
ENT_006760,1087 0 107,OWNS,PRIMARY,100.0,2016-08-12,,455000,True,,ASSESSOR
ENT_000593,1087 0 108,OWNS,PRIMARY,100.0,2015-03-11,,100,True,,ASSESSOR
ENT_003490,1087 0 109,OWNS,PRIMARY,100.0,1999-06-30,,205000,True,,ASSESSOR
ENT_011506,1087 0 11,OWNS,PRIMARY,100.0,2009-06-29,,310000,True,,ASSESSOR
ENT_003836,1087 0 110,OWNS,PRIMARY,100.0,2023-09-14,,670000,True,,ASSESSOR
ENT_007066,1087 0 111,OWNS,PRIMARY,100.0,2016-01-20,,1,True,,ASSESSOR
ENT_002384,1087 0 112,OWNS,PRIMARY,100.0,2022-07-05,,660000,True,,ASSESSOR
ENT_006670,1087 0 113,OWNS,PRIMARY,100.0,1995-05-31,,140000,True,,ASSESSOR
ENT_006279,1087 0 114,OWNS,PRIMARY,100.0,2006-12-07,,100,True,,ASSESSOR
ENT_007588,1087 0 115,OWNS,PRIMARY,100.0,2023-08-08,,1,True,,ASSESSOR
ENT_006306,1087 0 116,OWNS,PRIMARY,100.0,1996-05-01,,1,True,,ASSESSOR
ENT_011973,1087 0 117,OWNS,PRIMARY,100.0,2011-10-18,,1,True,,ASSESSOR
ENT_004127,1087 0 118,OWNS,PRIMARY,100.0,1979-08-06,,0,True,,ASSESSOR
ENT_011925,1087 0 119,OWNS,PRIMARY,100.0,2012-08-28,,490000,True,,ASSESSOR
ENT_001125,1087 0 12,OWNS,PRIMARY,100.0,2005-09-29,,427500,True,,ASSESSOR
ENT_008283,1087 0 120,OWNS,PRIMARY,100.0,2017-08-11,,425500,True,,ASSESSOR
ENT_011749,1087 0 121,OWNS,PRIMARY,100.0,1991-01-18,,130000,True,,ASSESSOR
ENT_007794,1087 0 122,OWNS,PRIMARY,100.0,2019-10-25,,560000,True,,ASSESSOR
ENT_000285,1087 0 123,OWNS,PRIMARY,100.0,2007-05-25,,300000,True,,ASSESSOR
ENT_002771,1087 0 124,OWNS,PRIMARY,100.0,2022-03-31,,100,True,,ASSESSOR
ENT_002015,1087 0 125,OWNS,PRIMARY,100.0,2012-07-24,,270000,True,,ASSESSOR
ENT_001077,1087 0 126,OWNS,PRIMARY,100.0,2006-11-24,,1,True,,ASSESSOR
ENT_011903,1087 0 127,OWNS,PRIMARY,100.0,2013-08-16,,435000,True,,ASSESSOR
ENT_006879,1087 0 128,OWNS,PRIMARY,100.0,2020-09-30,,625000,True,,ASSESSOR
ENT_002940,1087 0 129,OWNS,PRIMARY,100.0,2020-11-13,,482000,True,,ASSESSOR
ENT_000511,1087 0 13,OWNS,PRIMARY,100.0,1989-12-22,,185000,True,,ASSESSOR
ENT_010905,1087 0 130,OWNS,PRIMARY,100.0,2016-10-12,,400000,True,,ASSESSOR
ENT_008759,1087 0 131,OWNS,PRIMARY,100.0,2014-05-21,,318000,True,,ASSESSOR
ENT_004980,1087 0 132,OWNS,PRIMARY,100.0,1973-11-14,,0,True,,ASSESSOR
ENT_010846,1087 0 133,OWNS,PRIMARY,100.0,2021-05-10,,636000,True,,ASSESSOR
ENT_007799,1087 0 134,OWNS,PRIMARY,100.0,2023-08-11,,1,True,,ASSESSOR
ENT_005599,1087 0 135,OWNS,PRIMARY,100.0,2008-08-13,,100,True,,ASSESSOR
ENT_000103,1087 0 136,OWNS,PRIMARY,100.0,2004-07-16,,510000,True,,ASSESSOR
ENT_008143,1087 0 137,OWNS,PRIMARY,100.0,2021-06-11,,698000,True,,ASSESSOR
ENT_000087,1087 0 138,OWNS,PRIMARY,100.0,2004-06-02,,460000,True,,ASSESSOR
ENT_007184,1087 0 139,OWNS,PRIMARY,100.0,2021-11-24,,100,True,,ASSESSOR
ENT_008420,1087 0 14,OWNS,PRIMARY,100.0,2021-02-22,,100,True,,ASSESSOR
ENT_010472,1087 0 140,OWNS,PRIMARY,100.0,1989-10-27,,209000,True,,ASSESSOR
ENT_007270,1087 0 141,OWNS,PRIMARY,100.0,1997-05-16,,250000,True,,ASSESSOR
ENT_004373,1087 0 142,OWNS,PRIMARY,100.0,2010-09-08,,200000,True,,ASSESSOR
ENT_008136,1087 0 143,OWNS,PRIMARY,100.0,2024-12-06,,899900,True,,ASSESSOR
ENT_004796,1087 0 144,OWNS,PRIMARY,100.0,2021-06-28,,1,True,,ASSESSOR
ENT_005922,1087 0 145,OWNS,PRIMARY,100.0,2013-06-20,,425000,True,,ASSESSOR
ENT_001298,1087 0 146,OWNS,PRIMARY,100.0,2015-11-20,,475000,True,,ASSESSOR
ENT_000066,1087 0 147,OWNS,PRIMARY,100.0,2023-11-13,,1,True,,ASSESSOR
ENT_006130,1087 0 148,OWNS,PRIMARY,100.0,1973-08-13,,0,True,,ASSESSOR
ENT_011439,1087 0 149,OWNS,PRIMARY,100.0,1972-09-20,,0,True,,ASSESSOR
ENT_006732,1087 0 15,OWNS,PRIMARY,100.0,2023-09-29,,1,True,,ASSESSOR
ENT_008539,1087 0 150,OWNS,PRIMARY,100.0,2012-07-16,,355000,True,,ASSESSOR
ENT_008818,1087 0 151,OWNS,PRIMARY,100.0,2009-08-20,,491500,True,,ASSESSOR
ENT_006330,1087 0 152,OWNS,PRIMARY,100.0,1980-11-18,,0,True,,ASSESSOR
ENT_009071,1087 0 153,OWNS,PRIMARY,100.0,2023-11-09,,730000,True,,ASSESSOR
ENT_004162,1087 0 154,OWNS,PRIMARY,100.0,2021-10-28,,1,True,,ASSESSOR
ENT_006559,1087 0 155,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_005984,1087 0 16,OWNS,PRIMARY,100.0,2013-03-15,,333000,True,,ASSESSOR
ENT_011854,1087 0 17,OWNS,PRIMARY,100.0,2018-08-31,,449000,True,,ASSESSOR
ENT_008051,1087 0 18,OWNS,PRIMARY,100.0,2001-05-30,,236000,True,,ASSESSOR
ENT_002162,1087 0 19,OWNS,PRIMARY,100.0,2021-08-06,,505000,True,,ASSESSOR
ENT_000843,1087 0 2,OWNS,PRIMARY,100.0,2013-07-19,,1,True,,ASSESSOR
ENT_006559,1087 0 20,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_003059,1087 0 21,OWNS,PRIMARY,100.0,1985-11-22,,70000,True,,ASSESSOR
ENT_003127,1087 0 22,OWNS,PRIMARY,100.0,2017-10-26,,100,True,,ASSESSOR
ENT_004508,1087 0 23,OWNS,PRIMARY,100.0,1980-10-09,,0,True,,ASSESSOR
ENT_002621,1087 0 24,OWNS,PRIMARY,100.0,2021-01-06,,520000,True,,ASSESSOR
ENT_008459,1087 0 25,OWNS,PRIMARY,100.0,2004-08-30,,369900,True,,ASSESSOR
ENT_008281,1087 0 26,OWNS,PRIMARY,100.0,2016-11-09,,463000,True,,ASSESSOR
ENT_008151,1087 0 27,OWNS,PRIMARY,100.0,2019-12-06,,585000,True,,ASSESSOR
ENT_009092,1087 0 28,OWNS,PRIMARY,100.0,2015-02-25,,100,True,,ASSESSOR
ENT_006672,1087 0 29,OWNS,PRIMARY,100.0,2024-05-30,,810000,True,,ASSESSOR
ENT_005981,1087 0 3,OWNS,PRIMARY,100.0,2022-01-18,,100,True,,ASSESSOR
ENT_009875,1087 0 30,OWNS,PRIMARY,100.0,2020-12-02,,656000,True,,ASSESSOR
ENT_009237,1087 0 31,OWNS,PRIMARY,100.0,2016-09-30,,10,True,,ASSESSOR
ENT_002284,1087 0 32,OWNS,PRIMARY,100.0,2006-06-12,,1,True,,ASSESSOR
ENT_000308,1087 0 33,OWNS,PRIMARY,100.0,2015-09-24,,10,True,,ASSESSOR
ENT_000842,1087 0 34,OWNS,PRIMARY,100.0,2024-10-29,,855000,True,,ASSESSOR
ENT_008632,1087 0 35,OWNS,PRIMARY,100.0,2010-05-14,,468000,True,,ASSESSOR
ENT_004877,1087 0 36,OWNS,PRIMARY,100.0,1988-09-28,,200000,True,,ASSESSOR
ENT_000679,1087 0 37,OWNS,PRIMARY,100.0,1997-04-11,,195000,True,,ASSESSOR
ENT_005460,1087 0 38,OWNS,PRIMARY,100.0,2020-08-26,,600000,True,,ASSESSOR
ENT_007551,1087 0 39,OWNS,PRIMARY,100.0,2024-02-02,,1,True,,ASSESSOR
ENT_009155,1087 0 4,OWNS,PRIMARY,100.0,1993-11-10,,1,True,,ASSESSOR
ENT_009122,1087 0 40,OWNS,PRIMARY,100.0,1998-09-11,,249000,True,,ASSESSOR
ENT_011561,1087 0 41,OWNS,PRIMARY,100.0,2006-07-06,,1,True,,ASSESSOR
ENT_005659,1087 0 42,OWNS,PRIMARY,100.0,2020-01-13,,675600,True,,ASSESSOR
ENT_006057,1087 0 43,OWNS,PRIMARY,100.0,2022-04-29,,1070000,True,,ASSESSOR
ENT_005439,1087 0 44,OWNS,PRIMARY,100.0,2004-07-20,,390000,True,,ASSESSOR
ENT_008359,1087 0 45,OWNS,PRIMARY,100.0,2022-06-30,,740000,True,,ASSESSOR
ENT_006792,1087 0 46,OWNS,PRIMARY,100.0,2004-08-30,,589000,True,,ASSESSOR
ENT_006106,1087 0 47,OWNS,PRIMARY,100.0,2019-04-29,,515000,True,,ASSESSOR
ENT_006748,1087 0 48,OWNS,PRIMARY,100.0,2013-08-27,,1,True,,ASSESSOR
ENT_004384,1087 0 49,OWNS,PRIMARY,100.0,2009-08-31,,405000,True,,ASSESSOR
ENT_007631,1087 0 5,OWNS,PRIMARY,100.0,2009-07-31,,306000,True,,ASSESSOR
ENT_000199,1087 0 50,OWNS,PRIMARY,100.0,1997-07-31,,159500,True,,ASSESSOR
ENT_000358,1087 0 51,OWNS,PRIMARY,100.0,2020-03-31,,600000,True,,ASSESSOR
ENT_005887,1087 0 52,OWNS,PRIMARY,100.0,1993-10-18,,243000,True,,ASSESSOR
ENT_000887,1087 0 53,OWNS,PRIMARY,100.0,2013-09-09,,1,True,,ASSESSOR
ENT_004832,1087 0 54,OWNS,PRIMARY,100.0,2017-12-07,,488000,True,,ASSESSOR
ENT_007850,1087 0 55,OWNS,PRIMARY,100.0,2021-07-21,,725000,True,,ASSESSOR
ENT_008670,1087 0 56,OWNS,PRIMARY,100.0,1996-12-31,,205000,True,,ASSESSOR
ENT_008229,1087 0 57,OWNS,PRIMARY,100.0,2002-01-03,,1,True,,ASSESSOR
ENT_005393,1087 0 58,OWNS,PRIMARY,100.0,2021-11-04,,595000,True,,ASSESSOR
ENT_010074,1087 0 59,OWNS,PRIMARY,100.0,2024-02-29,,10,True,,ASSESSOR
ENT_003624,1087 0 6,OWNS,PRIMARY,100.0,2006-09-08,,429000,True,,ASSESSOR
ENT_008696,1087 0 60,OWNS,PRIMARY,100.0,2022-09-26,,1,True,,ASSESSOR
ENT_001648,1087 0 61,OWNS,PRIMARY,100.0,2012-05-18,,100,True,,ASSESSOR
ENT_010135,1087 0 62,OWNS,PRIMARY,100.0,2016-05-26,,435000,True,,ASSESSOR
ENT_011348,1087 0 63,OWNS,PRIMARY,100.0,2016-06-27,,469000,True,,ASSESSOR
ENT_001572,1087 0 64,OWNS,PRIMARY,100.0,2021-07-09,,610000,True,,ASSESSOR
ENT_001908,1087 0 65,OWNS,PRIMARY,100.0,2011-01-25,,269000,True,,ASSESSOR
ENT_003718,1087 0 66,OWNS,PRIMARY,100.0,1994-05-26,,160000,True,,ASSESSOR
ENT_006021,1087 0 67,OWNS,PRIMARY,100.0,1978-06-15,,0,True,,ASSESSOR
ENT_004926,1087 0 68,OWNS,PRIMARY,100.0,2023-01-31,,510000,True,,ASSESSOR
ENT_010500,1087 0 69,OWNS,PRIMARY,100.0,2024-12-09,,1,True,,ASSESSOR
ENT_010925,1087 0 7,OWNS,PRIMARY,100.0,2023-06-12,,1,True,,ASSESSOR
ENT_010550,1087 0 70,OWNS,PRIMARY,100.0,2006-11-08,,320000,True,,ASSESSOR
ENT_005888,1087 0 71,OWNS,PRIMARY,100.0,2023-12-14,,594000,True,,ASSESSOR
ENT_002577,1087 0 72,OWNS,PRIMARY,100.0,2022-10-24,,642000,True,,ASSESSOR
ENT_007590,1087 0 73,OWNS,PRIMARY,100.0,2016-01-29,,402000,True,,ASSESSOR
ENT_008197,1087 0 74,OWNS,PRIMARY,100.0,2015-11-03,,380250,True,,ASSESSOR
ENT_004355,1087 0 75,OWNS,PRIMARY,100.0,2021-02-23,,475000,True,,ASSESSOR
ENT_004652,1087 0 76,OWNS,PRIMARY,100.0,1995-11-10,,1,True,,ASSESSOR
ENT_006104,1087 0 77,OWNS,PRIMARY,100.0,2015-05-15,,1,True,,ASSESSOR
ENT_008298,1087 0 78,OWNS,PRIMARY,100.0,2024-10-01,,1,True,,ASSESSOR
ENT_011307,1087 0 79,OWNS,PRIMARY,100.0,2021-12-01,,1,True,,ASSESSOR
ENT_007619,1087 0 8,OWNS,PRIMARY,100.0,2020-08-24,,1,True,,ASSESSOR
ENT_008447,1087 0 81,OWNS,PRIMARY,100.0,2015-04-10,,100,True,,ASSESSOR
ENT_005496,1087 0 82,OWNS,PRIMARY,100.0,1995-10-23,,176900,True,,ASSESSOR
ENT_002541,1087 0 84,OWNS,PRIMARY,100.0,2020-02-12,,100,True,,ASSESSOR
ENT_006937,1087 0 85,OWNS,PRIMARY,100.0,1986-06-18,,131000,True,,ASSESSOR
ENT_000572,1087 0 86,OWNS,PRIMARY,100.0,2022-08-22,,700000,True,,ASSESSOR
ENT_008959,1087 0 87,OWNS,PRIMARY,100.0,2019-07-30,,10,True,,ASSESSOR
ENT_002748,1087 0 88,OWNS,PRIMARY,100.0,2008-05-23,,300000,True,,ASSESSOR
ENT_002729,1087 0 89,OWNS,PRIMARY,100.0,2025-01-06,,1,True,,ASSESSOR
ENT_010651,1087 0 9,OWNS,PRIMARY,100.0,2024-04-12,,1,True,,ASSESSOR
ENT_003414,1087 0 90,OWNS,PRIMARY,100.0,2021-07-19,,780000,True,,ASSESSOR
ENT_003965,1087 0 91,OWNS,PRIMARY,100.0,1999-07-16,,1,True,,ASSESSOR
ENT_007422,1087 0 92,OWNS,PRIMARY,100.0,2004-06-01,,355000,True,,ASSESSOR
ENT_010262,1087 0 93,OWNS,PRIMARY,100.0,2014-04-17,,1,True,,ASSESSOR
ENT_009473,1087 0 94,OWNS,PRIMARY,100.0,1998-10-19,,1,True,,ASSESSOR
ENT_005940,1087 0 95,OWNS,PRIMARY,100.0,2021-05-21,,659000,True,,ASSESSOR
ENT_003613,1087 0 96,OWNS,PRIMARY,100.0,2018-12-21,,1,True,,ASSESSOR
ENT_005624,1087 0 97,OWNS,PRIMARY,100.0,2005-03-25,,420000,True,,ASSESSOR
ENT_004648,1087 0 98,OWNS,PRIMARY,100.0,2018-08-02,,480000,True,,ASSESSOR
ENT_003816,1087 0 99,OWNS,PRIMARY,100.0,2015-04-28,,1,True,,ASSESSOR
ENT_011566,1088 0 11,OWNS,PRIMARY,100.0,2022-01-18,,805500,True,,ASSESSOR
ENT_010887,1088 0 11A,OWNS,PRIMARY,100.0,2012-09-05,,375000,True,,ASSESSOR
ENT_000771,1088 0 1A,OWNS,PRIMARY,100.0,2015-05-26,,100,True,,ASSESSOR
ENT_006783,1088 0 1B,OWNS,PRIMARY,100.0,2018-03-30,,1,True,,ASSESSOR
ENT_008204,1088 0 1D,OWNS,PRIMARY,100.0,2018-07-27,,610000,True,,ASSESSOR
ENT_011204,1088 0 1F,OWNS,PRIMARY,100.0,2024-06-18,,1,True,,ASSESSOR
ENT_010092,1088 0 1G,OWNS,PRIMARY,100.0,2013-11-25,,685000,True,,ASSESSOR
ENT_007992,1088 0 2,OWNS,PRIMARY,100.0,2015-12-02,,450000,True,,ASSESSOR
ENT_006911,1088 0 2A,OWNS,PRIMARY,100.0,2019-08-22,,560000,True,,ASSESSOR
ENT_005948,1088 0 2B,OWNS,PRIMARY,100.0,2024-06-21,,100,True,,ASSESSOR
ENT_003963,1088 0 3F,OWNS,PRIMARY,100.0,2023-12-29,,1,True,,ASSESSOR
ENT_008139,1088 0 3A,OWNS,PRIMARY,100.0,2020-10-14,,197382,True,,ASSESSOR
ENT_006790,1088 0 3C,OWNS,PRIMARY,100.0,2021-09-24,,100,True,,ASSESSOR
ENT_007068,1088 0 3D,OWNS,PRIMARY,100.0,2003-05-02,,100,True,,ASSESSOR
ENT_011068,1088 0 4,OWNS,PRIMARY,100.0,1999-09-28,,253000,True,,ASSESSOR
ENT_010668,1088 0 4A,OWNS,PRIMARY,100.0,2019-05-20,,10,True,,ASSESSOR
ENT_000079,1088 0 4B,OWNS,PRIMARY,100.0,2016-12-23,,390000,True,,ASSESSOR
ENT_010559,1088 0 4C,OWNS,PRIMARY,100.0,2019-08-30,,465000,True,,ASSESSOR
ENT_004481,1088 0 4D,OWNS,PRIMARY,100.0,2016-04-06,,100,True,,ASSESSOR
ENT_003664,1088 0 4E,OWNS,PRIMARY,100.0,2013-02-20,,100,True,,ASSESSOR
ENT_001857,1088 0 4F,OWNS,PRIMARY,100.0,2024-01-31,,100,True,,ASSESSOR
ENT_008022,1088 0 4H,OWNS,PRIMARY,100.0,1979-08-14,,0,True,,ASSESSOR
ENT_006243,1088 0 4I,OWNS,PRIMARY,100.0,2000-01-08,,230000,True,,ASSESSOR
ENT_002549,1088 0 4J,OWNS,PRIMARY,100.0,2024-12-31,,10,True,,ASSESSOR
ENT_008011,1088 0 4K,OWNS,PRIMARY,100.0,2024-12-03,,770000,True,,ASSESSOR
ENT_005175,1088 0 4L,OWNS,PRIMARY,100.0,2015-11-10,,1,True,,ASSESSOR
ENT_006559,1088 0 5,OWNS,PRIMARY,100.0,1940-01-30,,0,True,,ASSESSOR
ENT_010957,1088 0 6,OWNS,PRIMARY,100.0,1995-01-27,,172500,True,,ASSESSOR
ENT_005601,1088 0 7,OWNS,PRIMARY,100.0,2020-07-30,,810000,True,,ASSESSOR
ENT_001314,1088 0 8,OWNS,PRIMARY,100.0,2008-08-22,,368000,True,,ASSESSOR
ENT_006799,1088 0 9,OWNS,PRIMARY,100.0,2019-04-26,,650000,True,,ASSESSOR
ENT_005657,1088 0 9B,OWNS,PRIMARY,100.0,2011-10-31,,315000,True,,ASSESSOR
ENT_000344,1088 0 9C,OWNS,PRIMARY,100.0,2016-06-07,,750000,True,,ASSESSOR
ENT_007612,1088 0 9D,OWNS,PRIMARY,100.0,1999-07-30,,180560,True,,ASSESSOR
ENT_006399,1088 0 9E,OWNS,PRIMARY,100.0,2001-12-07,,345000,True,,ASSESSOR
ENT_006391,1088 0 9F,OWNS,PRIMARY,100.0,2002-02-06,,1,True,,ASSESSOR
ENT_004181,1088 0 9G,OWNS,PRIMARY,100.0,1998-01-02,,249000,True,,ASSESSOR
ENT_006909,1088 0 9H,OWNS,PRIMARY,100.0,1996-07-31,,245000,True,,ASSESSOR
ENT_002373,1088 0 9I,OWNS,PRIMARY,100.0,2015-06-04,,475000,True,,ASSESSOR
ENT_007970,1088 0 9J,OWNS,PRIMARY,100.0,2020-11-20,,100,True,,ASSESSOR
ENT_000712,1088 0 9K,OWNS,PRIMARY,100.0,2021-01-25,,10,True,,ASSESSOR
ENT_004116,1088 0 9L,OWNS,PRIMARY,100.0,2019-04-17,,580000,True,,ASSESSOR
ENT_006559,1089 0 1,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1089 0 101,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_001172,1089 0 118,OWNS,PRIMARY,100.0,1999-08-26,,240000,True,,ASSESSOR
ENT_002506,1089 0 119,OWNS,PRIMARY,100.0,1993-01-29,,153000,True,,ASSESSOR
ENT_003978,1089 0 120,OWNS,PRIMARY,100.0,2007-08-10,,100,True,,ASSESSOR
ENT_001562,1089 0 121,OWNS,PRIMARY,100.0,2012-11-16,,380000,True,,ASSESSOR
ENT_006559,1089 0 17,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1089 0 26,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1089 0 33,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1089 0 36,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1089 0 41,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1089 0 49,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_008519,1089 0 58,OWNS,PRIMARY,100.0,2009-12-30,,311000,True,,ASSESSOR
ENT_006559,1089 0 6,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_008535,1089 0 60,OWNS,PRIMARY,100.0,2010-02-09,,1,True,,ASSESSOR
ENT_008044,1089 0 62,OWNS,PRIMARY,100.0,1995-01-11,,1,True,,ASSESSOR
ENT_009945,1089 0 63,OWNS,PRIMARY,100.0,2022-09-08,,100,True,,ASSESSOR
ENT_008249,1089 0 64,OWNS,PRIMARY,100.0,2012-04-04,,1,True,,ASSESSOR
ENT_006844,1089 0 66,OWNS,PRIMARY,100.0,2015-04-13,,1,True,,ASSESSOR
ENT_010568,1089 0 67,OWNS,PRIMARY,100.0,1970-12-31,,0,True,,ASSESSOR
ENT_006116,1089 0 69,OWNS,PRIMARY,100.0,2024-04-19,,1,True,,ASSESSOR
ENT_005699,1089 0 70,OWNS,PRIMARY,100.0,2020-12-30,,472500,True,,ASSESSOR
ENT_003685,1089 0 71,OWNS,PRIMARY,100.0,2019-07-02,,470000,True,,ASSESSOR
ENT_006761,1089 0 72,OWNS,PRIMARY,100.0,2018-03-30,,437000,True,,ASSESSOR
ENT_011695,1089 0 73,OWNS,PRIMARY,100.0,2023-04-24,,100,True,,ASSESSOR
ENT_003322,1089 0 75,OWNS,PRIMARY,100.0,2002-05-30,,299900,True,,ASSESSOR
ENT_006972,1089 0 76,OWNS,PRIMARY,100.0,2006-08-28,,345000,True,,ASSESSOR
ENT_006559,1089 0 77,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_005125,1089 0 82,OWNS,PRIMARY,100.0,2024-08-29,,975000,True,,ASSESSOR
ENT_006224,1089 0 84,OWNS,PRIMARY,100.0,1997-05-15,,191000,True,,ASSESSOR
ENT_005176,1089 0 85,OWNS,PRIMARY,100.0,2019-07-05,,1,True,,ASSESSOR
ENT_007512,1089 0 86,OWNS,PRIMARY,100.0,2022-05-20,,590000,True,,ASSESSOR
ENT_009491,1089 0 87,OWNS,PRIMARY,100.0,2022-05-11,,1,True,,ASSESSOR
ENT_000296,1089 0 88,OWNS,PRIMARY,100.0,2004-12-28,,385000,True,,ASSESSOR
ENT_011565,1089 0 89,OWNS,PRIMARY,100.0,2016-06-30,,551500,True,,ASSESSOR
ENT_006559,1089 0 91,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1090 0 1,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1090 0 104,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_010199,1090 0 11,OWNS,PRIMARY,100.0,2025-02-14,,10,True,,ASSESSOR
ENT_006559,1090 0 110,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_008762,1090 0 12,OWNS,PRIMARY,100.0,2010-05-27,,317000,True,,ASSESSOR
ENT_000968,1090 0 13,OWNS,PRIMARY,100.0,2012-04-20,,330000,True,,ASSESSOR
ENT_004305,1090 0 14,OWNS,PRIMARY,100.0,2011-09-02,,360000,True,,ASSESSOR
ENT_009162,1090 0 15,OWNS,PRIMARY,100.0,2021-10-07,,100,True,,ASSESSOR
ENT_011314,1090 0 16,OWNS,PRIMARY,100.0,2021-10-07,,100,True,,ASSESSOR
ENT_006728,1090 0 19,OWNS,PRIMARY,100.0,2002-08-27,,1,True,,ASSESSOR
ENT_005472,1090 0 19A,OWNS,PRIMARY,100.0,1995-06-09,,246000,True,,ASSESSOR
ENT_003712,1090 0 21,OWNS,PRIMARY,100.0,2000-04-18,,100,True,,ASSESSOR
ENT_006559,1090 0 25,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1090 0 31,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
