relationship_id,:START_ID(Permit),:END_ID(Property),issue_date,permit_type,estimated_cost:long,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_PROP_1006110_3020 0 92A,1006110,3020 0 92A,2023-12-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.966364,ISSUED_FOR
PERMIT_PROP_1006111_2089 0 22,1006111,2089 0 22,2023-11-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.966459,ISSUED_FOR
PERMIT_PROP_1006112_1106 0 34,1006112,1106 0 34,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.966554,ISSUED_FOR
PERMIT_PROP_1006113_1105 0 46,1006113,1105 0 46,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.966650,ISSUED_FOR
PERMIT_PROP_1006114_1019 0 16,1006114,1019 0 16,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.966746,ISSUED_FOR
PERMIT_PROP_1006115_2019 4 6,1006115,2019 4 6,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.966843,ISSUED_FOR
PERMIT_PROP_1006122_2070 0 15,1006122,2070 0 15,2023-11-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967270,ISSUED_FOR
PERMIT_PROP_1006123_2088 0 31,1006123,2088 0 31,2023-11-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967366,ISSUED_FOR
PERMIT_PROP_1006124_1055 0 111,1006124,1055 0 111,2024-02-01,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967472,ISSUED_FOR
PERMIT_PROP_1006125_2019 4 5,1006125,2019 4 5,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967569,ISSUED_FOR
PERMIT_PROP_1006126_2060 0 25,1006126,2060 0 25,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967665,ISSUED_FOR
PERMIT_PROP_1006127_1080 0 72,1006127,1080 0 72,2023-11-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967761,ISSUED_FOR
PERMIT_PROP_1006129_2050 0 5B,1006129,2050 0 5B,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.967926,ISSUED_FOR
PERMIT_PROP_1006131_2050 0 5B,1006131,2050 0 5B,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968080,ISSUED_FOR
PERMIT_PROP_1006132_1059 0 5M,1006132,1059 0 5M,2023-11-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968177,ISSUED_FOR
PERMIT_PROP_1006133_2050 0 5B,1006133,2050 0 5B,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968274,ISSUED_FOR
PERMIT_PROP_1006134_2089 0 22,1006134,2089 0 22,2023-12-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968371,ISSUED_FOR
PERMIT_PROP_1006135_2008 0 4B,1006135,2008 0 4B,2023-11-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968468,ISSUED_FOR
PERMIT_PROP_1006136_2038 0 21,1006136,2038 0 21,2023-12-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968564,ISSUED_FOR
PERMIT_PROP_1006137_1119 35 8345,1006137,1119 35 8345,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968659,ISSUED_FOR
PERMIT_PROP_1006138_1082 0 14,1006138,1082 0 14,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968756,ISSUED_FOR
PERMIT_PROP_1006139_1079 0 76,1006139,1079 0 76,2023-11-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968853,ISSUED_FOR
PERMIT_PROP_1006140_1028 0 55,1006140,1028 0 55,2023-12-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.968950,ISSUED_FOR
PERMIT_PROP_1006141_1073C 0 184,1006141,1073C 0 184,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969046,ISSUED_FOR
PERMIT_PROP_1006142_1113 1 9,1006142,1113 1 9,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969142,ISSUED_FOR
PERMIT_PROP_1006143_1021 0 2,1006143,1021 0 2,2023-11-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969238,ISSUED_FOR
PERMIT_PROP_1006144_1110 0 4,1006144,1110 0 4,2023-11-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969335,ISSUED_FOR
PERMIT_PROP_1006145_1086 0 54,1006145,1086 0 54,2023-12-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969431,ISSUED_FOR
PERMIT_PROP_1006146_2085 0 26,1006146,2085 0 26,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969528,ISSUED_FOR
PERMIT_PROP_1006147_2010 0 4,1006147,2010 0 4,2023-11-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969625,ISSUED_FOR
PERMIT_PROP_1006148_2007 0 11,1006148,2007 0 11,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.969721,ISSUED_FOR
PERMIT_PROP_1006153_3049 0 281,1006153,3049 0 281,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970041,ISSUED_FOR
PERMIT_PROP_1006154_1102 0 36,1006154,1102 0 36,2023-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970137,ISSUED_FOR
PERMIT_PROP_1006156_1126 0 8,1006156,1126 0 8,2023-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970292,ISSUED_FOR
PERMIT_PROP_1006158_1087 0 146,1006158,1087 0 146,2023-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970446,ISSUED_FOR
PERMIT_PROP_1006159_1087 0 146,1006159,1087 0 146,2023-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970542,ISSUED_FOR
PERMIT_PROP_1006160_2021 0 5,1006160,2021 0 5,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970637,ISSUED_FOR
PERMIT_PROP_1006162_3020 0 92A,1006162,3020 0 92A,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.970791,ISSUED_FOR
PERMIT_PROP_1006165_1009 0 9,1006165,1009 0 9,2023-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971000,ISSUED_FOR
PERMIT_PROP_1006166_1059 0 5M,1006166,1059 0 5M,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971098,ISSUED_FOR
PERMIT_PROP_1006167_1073C 0 184,1006167,1073C 0 184,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971194,ISSUED_FOR
PERMIT_PROP_1006168_2053D 0 6B,1006168,2053D 0 6B,2023-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971290,ISSUED_FOR
PERMIT_PROP_1006169_2053B 0 1Z,1006169,2053B 0 1Z,2023-12-12,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971386,ISSUED_FOR
PERMIT_PROP_1006170_3041 0 169,1006170,3041 0 169,2023-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971481,ISSUED_FOR
PERMIT_PROP_1006171_1078 0 34,1006171,1078 0 34,2023-12-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971578,ISSUED_FOR
PERMIT_PROP_1006172_1109 0 17,1006172,1109 0 17,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971674,ISSUED_FOR
PERMIT_PROP_1006173_2053C 0 1J,1006173,2053C 0 1J,2023-12-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.971771,ISSUED_FOR
PERMIT_PROP_1006177_2011 0 75,1006177,2011 0 75,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972033,ISSUED_FOR
PERMIT_PROP_1006179_2022 0 7,1006179,2022 0 7,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972186,ISSUED_FOR
PERMIT_PROP_1006180_2022 0 7,1006180,2022 0 7,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972282,ISSUED_FOR
PERMIT_PROP_1006181_1087 0 9,1006181,1087 0 9,2023-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972379,ISSUED_FOR
PERMIT_PROP_1006182_3022 0 40,1006182,3022 0 40,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972477,ISSUED_FOR
PERMIT_PROP_1006183_1078 0 61,1006183,1078 0 61,2023-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972575,ISSUED_FOR
PERMIT_PROP_1006184_1078 0 82,1006184,1078 0 82,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972672,ISSUED_FOR
PERMIT_PROP_1006185_2050 0 5B,1006185,2050 0 5B,2023-11-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972769,ISSUED_FOR
PERMIT_PROP_1006186_2029 0 19,1006186,2029 0 19,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972864,ISSUED_FOR
PERMIT_PROP_1006187_2056 0 2B,1006187,2056 0 2B,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.972960,ISSUED_FOR
PERMIT_PROP_1006188_1091 0 6,1006188,1091 0 6,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973055,ISSUED_FOR
PERMIT_PROP_1006190_1010 0 4,1006190,1010 0 4,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973208,ISSUED_FOR
PERMIT_PROP_1006191_1087 0 27,1006191,1087 0 27,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973303,ISSUED_FOR
PERMIT_PROP_1006192_1045 0 57,1006192,1045 0 57,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973399,ISSUED_FOR
PERMIT_PROP_1006193_1105 0 19G,1006193,1105 0 19G,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973495,ISSUED_FOR
PERMIT_PROP_1006194_3004 0 26,1006194,3004 0 26,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973591,ISSUED_FOR
PERMIT_PROP_1006195_2051 0 3,1006195,2051 0 3,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973687,ISSUED_FOR
PERMIT_PROP_1006199_2036 0 15,1006199,2036 0 15,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.973951,ISSUED_FOR
PERMIT_PROP_1006200_1068 0 19,1006200,1068 0 19,2023-11-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974047,ISSUED_FOR
PERMIT_PROP_1006201_1056 0 85,1006201,1056 0 85,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974143,ISSUED_FOR
PERMIT_PROP_1006202_3059 0 33D,1006202,3059 0 33D,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974239,ISSUED_FOR
PERMIT_PROP_1006203_3059 0 33D,1006203,3059 0 33D,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974335,ISSUED_FOR
PERMIT_PROP_1006204_1091 0 6,1006204,1091 0 6,2023-11-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974431,ISSUED_FOR
PERMIT_PROP_1006205_3007 0 2,1006205,3007 0 2,2023-11-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974527,ISSUED_FOR
PERMIT_PROP_1006206_2048 0 1,1006206,2048 0 1,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974622,ISSUED_FOR
PERMIT_PROP_1006207_3053 0 13,1006207,3053 0 13,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974717,ISSUED_FOR
PERMIT_PROP_1006208_1037 0 1011C,1006208,1037 0 1011C,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974812,ISSUED_FOR
PERMIT_PROP_1006209_1069 8 2-417,1006209,1069 8 2-417,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.974908,ISSUED_FOR
PERMIT_PROP_1006210_1069 8 2-417,1006210,1069 8 2-417,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975004,ISSUED_FOR
PERMIT_PROP_1006211_2027 0 5,1006211,2027 0 5,2024-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975100,ISSUED_FOR
PERMIT_PROP_1006212_1009 0 57,1006212,1009 0 57,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975194,ISSUED_FOR
PERMIT_PROP_1006213_3038 0 62,1006213,3038 0 62,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975290,ISSUED_FOR
PERMIT_PROP_1006215_3056 0 74,1006215,3056 0 74,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975443,ISSUED_FOR
PERMIT_PROP_1006216_1110 0 29,1006216,1110 0 29,2023-11-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975539,ISSUED_FOR
PERMIT_PROP_1006218_3004 0 33A,1006218,3004 0 33A,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975694,ISSUED_FOR
PERMIT_PROP_1006219_3017 0 1234C,1006219,3017 0 1234C,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975790,ISSUED_FOR
PERMIT_PROP_1006220_2035 0 37,1006220,2035 0 37,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975885,ISSUED_FOR
PERMIT_PROP_1006221_1073A 0 19,1006221,1073A 0 19,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.975981,ISSUED_FOR
PERMIT_PROP_1006222_2026 0 7,1006222,2026 0 7,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976077,ISSUED_FOR
PERMIT_PROP_1006223_3012 0 112,1006223,3012 0 112,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976174,ISSUED_FOR
PERMIT_PROP_1006224_2029 0 19,1006224,2029 0 19,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976271,ISSUED_FOR
PERMIT_PROP_1006225_1119 35 599,1006225,1119 35 599,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976366,ISSUED_FOR
PERMIT_PROP_1006226_1006 0 57,1006226,1006 0 57,2023-11-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976462,ISSUED_FOR
PERMIT_PROP_1006227_2053D 0 2C,1006227,2053D 0 2C,2023-11-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976557,ISSUED_FOR
PERMIT_PROP_1006228_1119 35 599,1006228,1119 35 599,2023-11-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976654,ISSUED_FOR
PERMIT_PROP_1006231_1125 0 17,1006231,1125 0 17,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.976861,ISSUED_FOR
PERMIT_PROP_1006233_3029 0 1B,1006233,3029 0 1B,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977015,ISSUED_FOR
PERMIT_PROP_1006234_1049 0 14,1006234,1049 0 14,2023-11-26,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977112,ISSUED_FOR
PERMIT_PROP_1006235_1107 0 151,1006235,1107 0 151,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977208,ISSUED_FOR
PERMIT_PROP_1006236_3004 0 17,1006236,3004 0 17,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977304,ISSUED_FOR
PERMIT_PROP_1006237_2035 0 37,1006237,2035 0 37,2023-11-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977406,ISSUED_FOR
PERMIT_PROP_1006238_2074 0 27,1006238,2074 0 27,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977507,ISSUED_FOR
PERMIT_PROP_1006242_1107 0 124,1006242,1107 0 124,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977773,ISSUED_FOR
PERMIT_PROP_1006243_1022 0 38,1006243,1022 0 38,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977869,ISSUED_FOR
PERMIT_PROP_1006244_1022 0 38,1006244,1022 0 38,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.977965,ISSUED_FOR
PERMIT_PROP_1006245_2008 0 3,1006245,2008 0 3,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978062,ISSUED_FOR
PERMIT_PROP_1006246_1010 0 4,1006246,1010 0 4,2024-01-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978157,ISSUED_FOR
PERMIT_PROP_1006247_2010 0 2,1006247,2010 0 2,2023-11-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978253,ISSUED_FOR
PERMIT_PROP_1006248_3040 0 124,1006248,3040 0 124,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978348,ISSUED_FOR
PERMIT_PROP_1006249_1046 0 16,1006249,1046 0 16,2023-11-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978444,ISSUED_FOR
PERMIT_PROP_1006250_1041 0 31,1006250,1041 0 31,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978540,ISSUED_FOR
PERMIT_PROP_1006252_3027 0 8D,1006252,3027 0 8D,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978694,ISSUED_FOR
PERMIT_PROP_1006253_3027 0 8D,1006253,3027 0 8D,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978789,ISSUED_FOR
PERMIT_PROP_1006254_1125 0 17,1006254,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978885,ISSUED_FOR
PERMIT_PROP_1006255_1125 0 17,1006255,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.978982,ISSUED_FOR
PERMIT_PROP_1006256_1125 0 17,1006256,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979077,ISSUED_FOR
PERMIT_PROP_1006257_1125 0 17,1006257,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979173,ISSUED_FOR
PERMIT_PROP_1006258_1125 0 17,1006258,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979269,ISSUED_FOR
PERMIT_PROP_1006259_1125 0 17,1006259,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979364,ISSUED_FOR
PERMIT_PROP_1006260_1125 0 17,1006260,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979460,ISSUED_FOR
PERMIT_PROP_1006261_1125 0 17,1006261,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979555,ISSUED_FOR
PERMIT_PROP_1006262_1125 0 17,1006262,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979651,ISSUED_FOR
PERMIT_PROP_1006263_1125 0 17,1006263,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979748,ISSUED_FOR
PERMIT_PROP_1006264_1125 0 17,1006264,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979861,ISSUED_FOR
PERMIT_PROP_1006265_1125 0 17,1006265,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.979958,ISSUED_FOR
PERMIT_PROP_1006266_1125 0 17,1006266,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980055,ISSUED_FOR
PERMIT_PROP_1006267_1125 0 17,1006267,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980150,ISSUED_FOR
PERMIT_PROP_1006268_1125 0 17,1006268,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980247,ISSUED_FOR
PERMIT_PROP_1006269_1125 0 17,1006269,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980344,ISSUED_FOR
PERMIT_PROP_1006270_1125 0 17,1006270,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980440,ISSUED_FOR
PERMIT_PROP_1006271_1125 0 17,1006271,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980535,ISSUED_FOR
PERMIT_PROP_1006272_1125 0 17,1006272,1125 0 17,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980630,ISSUED_FOR
PERMIT_PROP_1006273_3062 0 2,1006273,3062 0 2,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.980725,ISSUED_FOR
PERMIT_PROP_1006280_2050 0 5B,1006280,2050 0 5B,2023-11-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981148,ISSUED_FOR
PERMIT_PROP_1006281_3043 0 71,1006281,3043 0 71,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981244,ISSUED_FOR
PERMIT_PROP_1006282_3043 0 71,1006282,3043 0 71,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981339,ISSUED_FOR
PERMIT_PROP_1006283_3044 0 2,1006283,3044 0 2,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981435,ISSUED_FOR
PERMIT_PROP_1006284_1087 0 35,1006284,1087 0 35,2023-11-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981530,ISSUED_FOR
PERMIT_PROP_1006285_1098 0 30,1006285,1098 0 30,2023-11-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981626,ISSUED_FOR
PERMIT_PROP_1006286_3029 0 4J,1006286,3029 0 4J,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981722,ISSUED_FOR
PERMIT_PROP_1006287_1042 0 2,1006287,1042 0 2,2023-11-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981818,ISSUED_FOR
PERMIT_PROP_1006288_2077 0 6,1006288,2077 0 6,2023-11-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.981914,ISSUED_FOR
PERMIT_PROP_1006289_3003 0 60F,1006289,3003 0 60F,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.982009,ISSUED_FOR
PERMIT_PROP_1006290_3003 0 60F,1006290,3003 0 60F,2023-11-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.982106,ISSUED_FOR
PERMIT_PROP_1006291_1044 0 2I,1006291,1044 0 2I,2023-11-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.982203,ISSUED_FOR
PERMIT_PROP_1006292_1086 0 78,1006292,1086 0 78,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.982298,ISSUED_FOR
PERMIT_PROP_1006293_1076 0 24,1006293,1076 0 24,2023-11-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.982394,ISSUED_FOR
